trip_id,start_time,end_time,headway_secs,exact_times
AjqCJgsz_06_00,06:00:00,23:00:00,3600,0
AjqCJgsz_07_00,06:00:00,23:00:00,3600,0
AjqCJgsz_08_00,06:00:00,23:00:00,3600,0
AjqCJgsz_09_00,06:00:00,23:00:00,3600,0
AjqCJgsz_10_00,06:00:00,23:00:00,3600,0
AjqCJgsz_11_00,06:00:00,23:00:00,3600,0
AjqCJgsz_12_00,06:00:00,23:00:00,3600,0
AjqCJgsz_13_00,06:00:00,23:00:00,3600,0
AjqCJgsz_14_00,06:00:00,23:00:00,3600,0
AjqCJgsz_15_00,06:00:00,23:00:00,3600,0
AjqCJgsz_16_00,06:00:00,23:00:00,3600,0
AjqCJgsz_17_00,06:00:00,23:00:00,3600,0
AjqCJgsz_18_00,06:00:00,23:00:00,3600,0
AjqCJgsz_19_00,06:00:00,23:00:00,3600,0
AjqCJgsz_20_00,06:00:00,23:00:00,3600,0
AjqCJgsz_21_00,06:00:00,23:00:00,3600,0
AjqCJgsz_22_00,06:00:00,23:00:00,3600,0
AjqCJgsz_23_00,06:00:00,23:00:00,3600,0
fLrSKeDH_06_00,06:00:00,23:00:00,3600,0
fLrSKeDH_07_00,06:00:00,23:00:00,3600,0
fLrSKeDH_08_00,06:00:00,23:00:00,3600,0
fLrSKeDH_09_00,06:00:00,23:00:00,3600,0
fLrSKeDH_10_00,06:00:00,23:00:00,3600,0
fLrSKeDH_11_00,06:00:00,23:00:00,3600,0
fLrSKeDH_12_00,06:00:00,23:00:00,3600,0
fLrSKeDH_13_00,06:00:00,23:00:00,3600,0
fLrSKeDH_14_00,06:00:00,23:00:00,3600,0
fLrSKeDH_15_00,06:00:00,23:00:00,3600,0
fLrSKeDH_16_00,06:00:00,23:00:00,3600,0
fLrSKeDH_17_00,06:00:00,23:00:00,3600,0
fLrSKeDH_18_00,06:00:00,23:00:00,3600,0
fLrSKeDH_19_00,06:00:00,23:00:00,3600,0
fLrSKeDH_20_00,06:00:00,23:00:00,3600,0
fLrSKeDH_21_00,06:00:00,23:00:00,3600,0
fLrSKeDH_22_00,06:00:00,23:00:00,3600,0
fLrSKeDH_23_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_06_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_07_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_08_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_09_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_10_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_11_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_12_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_13_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_14_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_15_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_16_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_17_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_18_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_19_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_20_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_21_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_22_00,06:00:00,23:00:00,3600,0
cYvlXqCZ_23_00,06:00:00,23:00:00,3600,0
qUIXogqD_06_00,06:00:00,23:00:00,3600,0
qUIXogqD_07_00,06:00:00,23:00:00,3600,0
qUIXogqD_08_00,06:00:00,23:00:00,3600,0
qUIXogqD_09_00,06:00:00,23:00:00,3600,0
qUIXogqD_10_00,06:00:00,23:00:00,3600,0
qUIXogqD_11_00,06:00:00,23:00:00,3600,0
qUIXogqD_12_00,06:00:00,23:00:00,3600,0
qUIXogqD_13_00,06:00:00,23:00:00,3600,0
qUIXogqD_14_00,06:00:00,23:00:00,3600,0
qUIXogqD_15_00,06:00:00,23:00:00,3600,0
qUIXogqD_16_00,06:00:00,23:00:00,3600,0
qUIXogqD_17_00,06:00:00,23:00:00,3600,0
qUIXogqD_18_00,06:00:00,23:00:00,3600,0
qUIXogqD_19_00,06:00:00,23:00:00,3600,0
qUIXogqD_20_00,06:00:00,23:00:00,3600,0
qUIXogqD_21_00,06:00:00,23:00:00,3600,0
qUIXogqD_22_00,06:00:00,23:00:00,3600,0
qUIXogqD_23_00,06:00:00,23:00:00,3600,0
gcStJWOW_06_00,06:00:00,23:00:00,3600,0
gcStJWOW_07_00,06:00:00,23:00:00,3600,0
gcStJWOW_08_00,06:00:00,23:00:00,3600,0
gcStJWOW_09_00,06:00:00,23:00:00,3600,0
gcStJWOW_10_00,06:00:00,23:00:00,3600,0
gcStJWOW_11_00,06:00:00,23:00:00,3600,0
gcStJWOW_12_00,06:00:00,23:00:00,3600,0
gcStJWOW_13_00,06:00:00,23:00:00,3600,0
gcStJWOW_14_00,06:00:00,23:00:00,3600,0
gcStJWOW_15_00,06:00:00,23:00:00,3600,0
gcStJWOW_16_00,06:00:00,23:00:00,3600,0
gcStJWOW_17_00,06:00:00,23:00:00,3600,0
gcStJWOW_18_00,06:00:00,23:00:00,3600,0
gcStJWOW_19_00,06:00:00,23:00:00,3600,0
gcStJWOW_20_00,06:00:00,23:00:00,3600,0
gcStJWOW_21_00,06:00:00,23:00:00,3600,0
gcStJWOW_22_00,06:00:00,23:00:00,3600,0
gcStJWOW_23_00,06:00:00,23:00:00,3600,0
eanWClwB_06_00,06:00:00,23:00:00,3600,0
eanWClwB_07_00,06:00:00,23:00:00,3600,0
eanWClwB_08_00,06:00:00,23:00:00,3600,0
eanWClwB_09_00,06:00:00,23:00:00,3600,0
eanWClwB_10_00,06:00:00,23:00:00,3600,0
eanWClwB_11_00,06:00:00,23:00:00,3600,0
eanWClwB_12_00,06:00:00,23:00:00,3600,0
eanWClwB_13_00,06:00:00,23:00:00,3600,0
eanWClwB_14_00,06:00:00,23:00:00,3600,0
eanWClwB_15_00,06:00:00,23:00:00,3600,0
eanWClwB_16_00,06:00:00,23:00:00,3600,0
eanWClwB_17_00,06:00:00,23:00:00,3600,0
eanWClwB_18_00,06:00:00,23:00:00,3600,0
eanWClwB_19_00,06:00:00,23:00:00,3600,0
eanWClwB_20_00,06:00:00,23:00:00,3600,0
eanWClwB_21_00,06:00:00,23:00:00,3600,0
eanWClwB_22_00,06:00:00,23:00:00,3600,0
eanWClwB_23_00,06:00:00,23:00:00,3600,0
QdnoGHXi_06_00,06:00:00,23:00:00,3600,0
QdnoGHXi_07_00,06:00:00,23:00:00,3600,0
QdnoGHXi_08_00,06:00:00,23:00:00,3600,0
QdnoGHXi_09_00,06:00:00,23:00:00,3600,0
QdnoGHXi_10_00,06:00:00,23:00:00,3600,0
QdnoGHXi_11_00,06:00:00,23:00:00,3600,0
QdnoGHXi_12_00,06:00:00,23:00:00,3600,0
QdnoGHXi_13_00,06:00:00,23:00:00,3600,0
QdnoGHXi_14_00,06:00:00,23:00:00,3600,0
QdnoGHXi_15_00,06:00:00,23:00:00,3600,0
QdnoGHXi_16_00,06:00:00,23:00:00,3600,0
QdnoGHXi_17_00,06:00:00,23:00:00,3600,0
QdnoGHXi_18_00,06:00:00,23:00:00,3600,0
QdnoGHXi_19_00,06:00:00,23:00:00,3600,0
QdnoGHXi_20_00,06:00:00,23:00:00,3600,0
QdnoGHXi_21_00,06:00:00,23:00:00,3600,0
QdnoGHXi_22_00,06:00:00,23:00:00,3600,0
QdnoGHXi_23_00,06:00:00,23:00:00,3600,0
EXZchkTm_06_00,06:00:00,23:00:00,3600,0
EXZchkTm_07_00,06:00:00,23:00:00,3600,0
EXZchkTm_08_00,06:00:00,23:00:00,3600,0
EXZchkTm_09_00,06:00:00,23:00:00,3600,0
EXZchkTm_10_00,06:00:00,23:00:00,3600,0
EXZchkTm_11_00,06:00:00,23:00:00,3600,0
EXZchkTm_12_00,06:00:00,23:00:00,3600,0
EXZchkTm_13_00,06:00:00,23:00:00,3600,0
EXZchkTm_14_00,06:00:00,23:00:00,3600,0
EXZchkTm_15_00,06:00:00,23:00:00,3600,0
EXZchkTm_16_00,06:00:00,23:00:00,3600,0
EXZchkTm_17_00,06:00:00,23:00:00,3600,0
EXZchkTm_18_00,06:00:00,23:00:00,3600,0
EXZchkTm_19_00,06:00:00,23:00:00,3600,0
EXZchkTm_20_00,06:00:00,23:00:00,3600,0
EXZchkTm_21_00,06:00:00,23:00:00,3600,0
EXZchkTm_22_00,06:00:00,23:00:00,3600,0
EXZchkTm_23_00,06:00:00,23:00:00,3600,0
dVTrdeeq_06_00,06:00:00,23:00:00,3600,0
dVTrdeeq_07_00,06:00:00,23:00:00,3600,0
dVTrdeeq_08_00,06:00:00,23:00:00,3600,0
dVTrdeeq_09_00,06:00:00,23:00:00,3600,0
dVTrdeeq_10_00,06:00:00,23:00:00,3600,0
dVTrdeeq_11_00,06:00:00,23:00:00,3600,0
dVTrdeeq_12_00,06:00:00,23:00:00,3600,0
dVTrdeeq_13_00,06:00:00,23:00:00,3600,0
dVTrdeeq_14_00,06:00:00,23:00:00,3600,0
dVTrdeeq_15_00,06:00:00,23:00:00,3600,0
dVTrdeeq_16_00,06:00:00,23:00:00,3600,0
dVTrdeeq_17_00,06:00:00,23:00:00,3600,0
dVTrdeeq_18_00,06:00:00,23:00:00,3600,0
dVTrdeeq_19_00,06:00:00,23:00:00,3600,0
dVTrdeeq_20_00,06:00:00,23:00:00,3600,0
dVTrdeeq_21_00,06:00:00,23:00:00,3600,0
dVTrdeeq_22_00,06:00:00,23:00:00,3600,0
dVTrdeeq_23_00,06:00:00,23:00:00,3600,0
PWhtWPai_06_00,06:00:00,23:00:00,3600,0
PWhtWPai_07_00,06:00:00,23:00:00,3600,0
PWhtWPai_08_00,06:00:00,23:00:00,3600,0
PWhtWPai_09_00,06:00:00,23:00:00,3600,0
PWhtWPai_10_00,06:00:00,23:00:00,3600,0
PWhtWPai_11_00,06:00:00,23:00:00,3600,0
PWhtWPai_12_00,06:00:00,23:00:00,3600,0
PWhtWPai_13_00,06:00:00,23:00:00,3600,0
PWhtWPai_14_00,06:00:00,23:00:00,3600,0
PWhtWPai_15_00,06:00:00,23:00:00,3600,0
PWhtWPai_16_00,06:00:00,23:00:00,3600,0
PWhtWPai_17_00,06:00:00,23:00:00,3600,0
PWhtWPai_18_00,06:00:00,23:00:00,3600,0
PWhtWPai_19_00,06:00:00,23:00:00,3600,0
PWhtWPai_20_00,06:00:00,23:00:00,3600,0
PWhtWPai_21_00,06:00:00,23:00:00,3600,0
PWhtWPai_22_00,06:00:00,23:00:00,3600,0
PWhtWPai_23_00,06:00:00,23:00:00,3600,0
BdOBzqrD_06_00,06:00:00,23:00:00,3600,0
BdOBzqrD_07_00,06:00:00,23:00:00,3600,0
BdOBzqrD_08_00,06:00:00,23:00:00,3600,0
BdOBzqrD_09_00,06:00:00,23:00:00,3600,0
BdOBzqrD_10_00,06:00:00,23:00:00,3600,0
BdOBzqrD_11_00,06:00:00,23:00:00,3600,0
BdOBzqrD_12_00,06:00:00,23:00:00,3600,0
BdOBzqrD_13_00,06:00:00,23:00:00,3600,0
BdOBzqrD_14_00,06:00:00,23:00:00,3600,0
BdOBzqrD_15_00,06:00:00,23:00:00,3600,0
BdOBzqrD_16_00,06:00:00,23:00:00,3600,0
BdOBzqrD_17_00,06:00:00,23:00:00,3600,0
BdOBzqrD_18_00,06:00:00,23:00:00,3600,0
BdOBzqrD_19_00,06:00:00,23:00:00,3600,0
BdOBzqrD_20_00,06:00:00,23:00:00,3600,0
BdOBzqrD_21_00,06:00:00,23:00:00,3600,0
BdOBzqrD_22_00,06:00:00,23:00:00,3600,0
BdOBzqrD_23_00,06:00:00,23:00:00,3600,0
kxvZRXGl_06_00,06:00:00,23:00:00,3600,0
kxvZRXGl_07_00,06:00:00,23:00:00,3600,0
kxvZRXGl_08_00,06:00:00,23:00:00,3600,0
kxvZRXGl_09_00,06:00:00,23:00:00,3600,0
kxvZRXGl_10_00,06:00:00,23:00:00,3600,0
kxvZRXGl_11_00,06:00:00,23:00:00,3600,0
kxvZRXGl_12_00,06:00:00,23:00:00,3600,0
kxvZRXGl_13_00,06:00:00,23:00:00,3600,0
kxvZRXGl_14_00,06:00:00,23:00:00,3600,0
kxvZRXGl_15_00,06:00:00,23:00:00,3600,0
kxvZRXGl_16_00,06:00:00,23:00:00,3600,0
kxvZRXGl_17_00,06:00:00,23:00:00,3600,0
kxvZRXGl_18_00,06:00:00,23:00:00,3600,0
kxvZRXGl_19_00,06:00:00,23:00:00,3600,0
kxvZRXGl_20_00,06:00:00,23:00:00,3600,0
kxvZRXGl_21_00,06:00:00,23:00:00,3600,0
kxvZRXGl_22_00,06:00:00,23:00:00,3600,0
kxvZRXGl_23_00,06:00:00,23:00:00,3600,0
kBeBJzik_06_00,06:00:00,23:00:00,3600,0
kBeBJzik_07_00,06:00:00,23:00:00,3600,0
kBeBJzik_08_00,06:00:00,23:00:00,3600,0
kBeBJzik_09_00,06:00:00,23:00:00,3600,0
kBeBJzik_10_00,06:00:00,23:00:00,3600,0
kBeBJzik_11_00,06:00:00,23:00:00,3600,0
kBeBJzik_12_00,06:00:00,23:00:00,3600,0
kBeBJzik_13_00,06:00:00,23:00:00,3600,0
kBeBJzik_14_00,06:00:00,23:00:00,3600,0
kBeBJzik_15_00,06:00:00,23:00:00,3600,0
kBeBJzik_16_00,06:00:00,23:00:00,3600,0
kBeBJzik_17_00,06:00:00,23:00:00,3600,0
kBeBJzik_18_00,06:00:00,23:00:00,3600,0
kBeBJzik_19_00,06:00:00,23:00:00,3600,0
kBeBJzik_20_00,06:00:00,23:00:00,3600,0
kBeBJzik_21_00,06:00:00,23:00:00,3600,0
kBeBJzik_22_00,06:00:00,23:00:00,3600,0
kBeBJzik_23_00,06:00:00,23:00:00,3600,0
lGYNXkUD_06_00,06:00:00,23:00:00,3600,0
lGYNXkUD_07_00,06:00:00,23:00:00,3600,0
lGYNXkUD_08_00,06:00:00,23:00:00,3600,0
lGYNXkUD_09_00,06:00:00,23:00:00,3600,0
lGYNXkUD_10_00,06:00:00,23:00:00,3600,0
lGYNXkUD_11_00,06:00:00,23:00:00,3600,0
lGYNXkUD_12_00,06:00:00,23:00:00,3600,0
lGYNXkUD_13_00,06:00:00,23:00:00,3600,0
lGYNXkUD_14_00,06:00:00,23:00:00,3600,0
lGYNXkUD_15_00,06:00:00,23:00:00,3600,0
lGYNXkUD_16_00,06:00:00,23:00:00,3600,0
lGYNXkUD_17_00,06:00:00,23:00:00,3600,0
lGYNXkUD_18_00,06:00:00,23:00:00,3600,0
lGYNXkUD_19_00,06:00:00,23:00:00,3600,0
lGYNXkUD_20_00,06:00:00,23:00:00,3600,0
lGYNXkUD_21_00,06:00:00,23:00:00,3600,0
lGYNXkUD_22_00,06:00:00,23:00:00,3600,0
lGYNXkUD_23_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_06_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_07_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_08_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_09_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_10_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_11_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_12_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_13_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_14_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_15_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_16_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_17_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_18_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_19_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_20_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_21_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_22_00,06:00:00,23:00:00,3600,0
ZKiGdwKi_23_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_06_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_07_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_08_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_09_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_10_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_11_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_12_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_13_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_14_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_15_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_16_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_17_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_18_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_19_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_20_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_21_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_22_00,06:00:00,23:00:00,3600,0
MlOwcdQQ_23_00,06:00:00,23:00:00,3600,0
khkXmGHG_06_00,06:00:00,23:00:00,3600,0
khkXmGHG_07_00,06:00:00,23:00:00,3600,0
khkXmGHG_08_00,06:00:00,23:00:00,3600,0
khkXmGHG_09_00,06:00:00,23:00:00,3600,0
khkXmGHG_10_00,06:00:00,23:00:00,3600,0
khkXmGHG_11_00,06:00:00,23:00:00,3600,0
khkXmGHG_12_00,06:00:00,23:00:00,3600,0
khkXmGHG_13_00,06:00:00,23:00:00,3600,0
khkXmGHG_14_00,06:00:00,23:00:00,3600,0
khkXmGHG_15_00,06:00:00,23:00:00,3600,0
khkXmGHG_16_00,06:00:00,23:00:00,3600,0
khkXmGHG_17_00,06:00:00,23:00:00,3600,0
khkXmGHG_18_00,06:00:00,23:00:00,3600,0
khkXmGHG_19_00,06:00:00,23:00:00,3600,0
khkXmGHG_20_00,06:00:00,23:00:00,3600,0
khkXmGHG_21_00,06:00:00,23:00:00,3600,0
khkXmGHG_22_00,06:00:00,23:00:00,3600,0
khkXmGHG_23_00,06:00:00,23:00:00,3600,0
ZNwhOKua_06_00,06:00:00,23:00:00,3600,0
ZNwhOKua_07_00,06:00:00,23:00:00,3600,0
ZNwhOKua_08_00,06:00:00,23:00:00,3600,0
ZNwhOKua_09_00,06:00:00,23:00:00,3600,0
ZNwhOKua_10_00,06:00:00,23:00:00,3600,0
ZNwhOKua_11_00,06:00:00,23:00:00,3600,0
ZNwhOKua_12_00,06:00:00,23:00:00,3600,0
ZNwhOKua_13_00,06:00:00,23:00:00,3600,0
ZNwhOKua_14_00,06:00:00,23:00:00,3600,0
ZNwhOKua_15_00,06:00:00,23:00:00,3600,0
ZNwhOKua_16_00,06:00:00,23:00:00,3600,0
ZNwhOKua_17_00,06:00:00,23:00:00,3600,0
ZNwhOKua_18_00,06:00:00,23:00:00,3600,0
ZNwhOKua_19_00,06:00:00,23:00:00,3600,0
ZNwhOKua_20_00,06:00:00,23:00:00,3600,0
ZNwhOKua_21_00,06:00:00,23:00:00,3600,0
ZNwhOKua_22_00,06:00:00,23:00:00,3600,0
ZNwhOKua_23_00,06:00:00,23:00:00,3600,0
QxFOLcYO_06_00,06:00:00,23:00:00,3600,0
QxFOLcYO_07_00,06:00:00,23:00:00,3600,0
QxFOLcYO_08_00,06:00:00,23:00:00,3600,0
QxFOLcYO_09_00,06:00:00,23:00:00,3600,0
QxFOLcYO_10_00,06:00:00,23:00:00,3600,0
QxFOLcYO_11_00,06:00:00,23:00:00,3600,0
QxFOLcYO_12_00,06:00:00,23:00:00,3600,0
QxFOLcYO_13_00,06:00:00,23:00:00,3600,0
QxFOLcYO_14_00,06:00:00,23:00:00,3600,0
QxFOLcYO_15_00,06:00:00,23:00:00,3600,0
QxFOLcYO_16_00,06:00:00,23:00:00,3600,0
QxFOLcYO_17_00,06:00:00,23:00:00,3600,0
QxFOLcYO_18_00,06:00:00,23:00:00,3600,0
QxFOLcYO_19_00,06:00:00,23:00:00,3600,0
QxFOLcYO_20_00,06:00:00,23:00:00,3600,0
QxFOLcYO_21_00,06:00:00,23:00:00,3600,0
QxFOLcYO_22_00,06:00:00,23:00:00,3600,0
QxFOLcYO_23_00,06:00:00,23:00:00,3600,0
BtqGoffN_06_00,06:00:00,23:00:00,3600,0
BtqGoffN_07_00,06:00:00,23:00:00,3600,0
BtqGoffN_08_00,06:00:00,23:00:00,3600,0
BtqGoffN_09_00,06:00:00,23:00:00,3600,0
BtqGoffN_10_00,06:00:00,23:00:00,3600,0
BtqGoffN_11_00,06:00:00,23:00:00,3600,0
BtqGoffN_12_00,06:00:00,23:00:00,3600,0
BtqGoffN_13_00,06:00:00,23:00:00,3600,0
BtqGoffN_14_00,06:00:00,23:00:00,3600,0
BtqGoffN_15_00,06:00:00,23:00:00,3600,0
BtqGoffN_16_00,06:00:00,23:00:00,3600,0
BtqGoffN_17_00,06:00:00,23:00:00,3600,0
BtqGoffN_18_00,06:00:00,23:00:00,3600,0
BtqGoffN_19_00,06:00:00,23:00:00,3600,0
BtqGoffN_20_00,06:00:00,23:00:00,3600,0
BtqGoffN_21_00,06:00:00,23:00:00,3600,0
BtqGoffN_22_00,06:00:00,23:00:00,3600,0
BtqGoffN_23_00,06:00:00,23:00:00,3600,0
vRpWRout_06_00,06:00:00,23:00:00,3600,0
vRpWRout_07_00,06:00:00,23:00:00,3600,0
vRpWRout_08_00,06:00:00,23:00:00,3600,0
vRpWRout_09_00,06:00:00,23:00:00,3600,0
vRpWRout_10_00,06:00:00,23:00:00,3600,0
vRpWRout_11_00,06:00:00,23:00:00,3600,0
vRpWRout_12_00,06:00:00,23:00:00,3600,0
vRpWRout_13_00,06:00:00,23:00:00,3600,0
vRpWRout_14_00,06:00:00,23:00:00,3600,0
vRpWRout_15_00,06:00:00,23:00:00,3600,0
vRpWRout_16_00,06:00:00,23:00:00,3600,0
vRpWRout_17_00,06:00:00,23:00:00,3600,0
vRpWRout_18_00,06:00:00,23:00:00,3600,0
vRpWRout_19_00,06:00:00,23:00:00,3600,0
vRpWRout_20_00,06:00:00,23:00:00,3600,0
vRpWRout_21_00,06:00:00,23:00:00,3600,0
vRpWRout_22_00,06:00:00,23:00:00,3600,0
vRpWRout_23_00,06:00:00,23:00:00,3600,0
lUHbGVCq_06_00,06:00:00,23:00:00,3600,0
lUHbGVCq_07_00,06:00:00,23:00:00,3600,0
lUHbGVCq_08_00,06:00:00,23:00:00,3600,0
lUHbGVCq_09_00,06:00:00,23:00:00,3600,0
lUHbGVCq_10_00,06:00:00,23:00:00,3600,0
lUHbGVCq_11_00,06:00:00,23:00:00,3600,0
lUHbGVCq_12_00,06:00:00,23:00:00,3600,0
lUHbGVCq_13_00,06:00:00,23:00:00,3600,0
lUHbGVCq_14_00,06:00:00,23:00:00,3600,0
lUHbGVCq_15_00,06:00:00,23:00:00,3600,0
lUHbGVCq_16_00,06:00:00,23:00:00,3600,0
lUHbGVCq_17_00,06:00:00,23:00:00,3600,0
lUHbGVCq_18_00,06:00:00,23:00:00,3600,0
lUHbGVCq_19_00,06:00:00,23:00:00,3600,0
lUHbGVCq_20_00,06:00:00,23:00:00,3600,0
lUHbGVCq_21_00,06:00:00,23:00:00,3600,0
lUHbGVCq_22_00,06:00:00,23:00:00,3600,0
lUHbGVCq_23_00,06:00:00,23:00:00,3600,0
eJEWzftS_06_00,06:00:00,23:00:00,3600,0
eJEWzftS_07_00,06:00:00,23:00:00,3600,0
eJEWzftS_08_00,06:00:00,23:00:00,3600,0
eJEWzftS_09_00,06:00:00,23:00:00,3600,0
eJEWzftS_10_00,06:00:00,23:00:00,3600,0
eJEWzftS_11_00,06:00:00,23:00:00,3600,0
eJEWzftS_12_00,06:00:00,23:00:00,3600,0
eJEWzftS_13_00,06:00:00,23:00:00,3600,0
eJEWzftS_14_00,06:00:00,23:00:00,3600,0
eJEWzftS_15_00,06:00:00,23:00:00,3600,0
eJEWzftS_16_00,06:00:00,23:00:00,3600,0
eJEWzftS_17_00,06:00:00,23:00:00,3600,0
eJEWzftS_18_00,06:00:00,23:00:00,3600,0
eJEWzftS_19_00,06:00:00,23:00:00,3600,0
eJEWzftS_20_00,06:00:00,23:00:00,3600,0
eJEWzftS_21_00,06:00:00,23:00:00,3600,0
eJEWzftS_22_00,06:00:00,23:00:00,3600,0
eJEWzftS_23_00,06:00:00,23:00:00,3600,0
RQWsCSQe_06_00,06:00:00,23:00:00,3600,0
RQWsCSQe_07_00,06:00:00,23:00:00,3600,0
RQWsCSQe_08_00,06:00:00,23:00:00,3600,0
RQWsCSQe_09_00,06:00:00,23:00:00,3600,0
RQWsCSQe_10_00,06:00:00,23:00:00,3600,0
RQWsCSQe_11_00,06:00:00,23:00:00,3600,0
RQWsCSQe_12_00,06:00:00,23:00:00,3600,0
RQWsCSQe_13_00,06:00:00,23:00:00,3600,0
RQWsCSQe_14_00,06:00:00,23:00:00,3600,0
RQWsCSQe_15_00,06:00:00,23:00:00,3600,0
RQWsCSQe_16_00,06:00:00,23:00:00,3600,0
RQWsCSQe_17_00,06:00:00,23:00:00,3600,0
RQWsCSQe_18_00,06:00:00,23:00:00,3600,0
RQWsCSQe_19_00,06:00:00,23:00:00,3600,0
RQWsCSQe_20_00,06:00:00,23:00:00,3600,0
RQWsCSQe_21_00,06:00:00,23:00:00,3600,0
RQWsCSQe_22_00,06:00:00,23:00:00,3600,0
RQWsCSQe_23_00,06:00:00,23:00:00,3600,0
fowvRzMF_06_00,06:00:00,23:00:00,3600,0
fowvRzMF_07_00,06:00:00,23:00:00,3600,0
fowvRzMF_08_00,06:00:00,23:00:00,3600,0
fowvRzMF_09_00,06:00:00,23:00:00,3600,0
fowvRzMF_10_00,06:00:00,23:00:00,3600,0
fowvRzMF_11_00,06:00:00,23:00:00,3600,0
fowvRzMF_12_00,06:00:00,23:00:00,3600,0
fowvRzMF_13_00,06:00:00,23:00:00,3600,0
fowvRzMF_14_00,06:00:00,23:00:00,3600,0
fowvRzMF_15_00,06:00:00,23:00:00,3600,0
fowvRzMF_16_00,06:00:00,23:00:00,3600,0
fowvRzMF_17_00,06:00:00,23:00:00,3600,0
fowvRzMF_18_00,06:00:00,23:00:00,3600,0
fowvRzMF_19_00,06:00:00,23:00:00,3600,0
fowvRzMF_20_00,06:00:00,23:00:00,3600,0
fowvRzMF_21_00,06:00:00,23:00:00,3600,0
fowvRzMF_22_00,06:00:00,23:00:00,3600,0
fowvRzMF_23_00,06:00:00,23:00:00,3600,0
hwCBNNqB_06_00,06:00:00,23:00:00,3600,0
hwCBNNqB_07_00,06:00:00,23:00:00,3600,0
hwCBNNqB_08_00,06:00:00,23:00:00,3600,0
hwCBNNqB_09_00,06:00:00,23:00:00,3600,0
hwCBNNqB_10_00,06:00:00,23:00:00,3600,0
hwCBNNqB_11_00,06:00:00,23:00:00,3600,0
hwCBNNqB_12_00,06:00:00,23:00:00,3600,0
hwCBNNqB_13_00,06:00:00,23:00:00,3600,0
hwCBNNqB_14_00,06:00:00,23:00:00,3600,0
hwCBNNqB_15_00,06:00:00,23:00:00,3600,0
hwCBNNqB_16_00,06:00:00,23:00:00,3600,0
hwCBNNqB_17_00,06:00:00,23:00:00,3600,0
hwCBNNqB_18_00,06:00:00,23:00:00,3600,0
hwCBNNqB_19_00,06:00:00,23:00:00,3600,0
hwCBNNqB_20_00,06:00:00,23:00:00,3600,0
hwCBNNqB_21_00,06:00:00,23:00:00,3600,0
hwCBNNqB_22_00,06:00:00,23:00:00,3600,0
hwCBNNqB_23_00,06:00:00,23:00:00,3600,0
yHZAcBNd_06_00,06:00:00,23:00:00,3600,0
yHZAcBNd_07_00,06:00:00,23:00:00,3600,0
yHZAcBNd_08_00,06:00:00,23:00:00,3600,0
